8131	8	0.000398
8178	8	0.000399
8225	8	0.000442
8272	8	0.000439
8319	8	0.000407
8366	8	0.000411
8413	8	0.000412
8460	8	0.000414
8507	8	0.000417
8554	8	0.000418
8601	8	0.000420
8648	8	0.000424
8695	8	0.000431
8742	8	0.000430
8789	8	0.000430
8836	8	0.000433
8883	8	0.000436
8930	8	0.000437
8977	8	0.000439
9024	8	0.000443
9071	8	0.000444
9118	8	0.000447
9165	8	0.000457
9212	8	0.000505
9259	8	0.000455
9306	8	0.000456
9353	8	0.000458
9400	8	0.000462
9447	8	0.000464
9494	8	0.000466
9541	8	0.000471
9588	8	0.000470
9635	8	0.000501
9682	8	0.000476
9729	8	0.000477
9776	8	0.000480
9823	8	0.000509
9870	8	0.000483
9917	8	0.000486
9964	8	0.000506
10011	8	0.000515
10058	8	0.000496
10105	8	0.000523
10152	8	0.000514
10199	8	0.000516
10246	8	0.000516
10293	8	0.000509
10340	8	0.000508
10387	8	0.000510
10434	8	0.000513
10481	8	0.000515
10528	8	0.000517
10575	8	0.000521
10622	8	0.000550
10669	8	0.000526
10716	8	0.000527
10763	8	0.000529
10810	8	0.000532
10857	8	0.000533
10904	8	0.000536
10951	8	0.000539
10998	8	0.000540
11045	8	0.000545
11092	8	0.000547
11139	8	0.000547
11186	8	0.000551
11233	8	0.000552
11280	8	0.000555
11327	8	0.000558
11374	8	0.000561
11421	8	0.000602
11468	8	0.000566
11515	8	0.000567
11562	8	0.000570
11609	8	0.000571
11656	8	0.000573
11703	8	0.000579
11750	8	0.000578
11797	8	0.000581
11844	8	0.000585
11891	8	0.000585
11938	8	0.000587
11985	8	0.000591
12032	8	0.000594
12079	8	0.000596
12126	8	0.000597
12173	8	0.000599
12220	8	0.000603
12267	8	0.000604
12314	8	0.000608
12361	8	0.000610
12408	8	0.000662
12455	8	0.000615
12502	8	0.000616
12549	8	0.000619
12596	8	0.000622
12643	8	0.000625
12690	8	0.000625
12737	8	0.000671
12784	8	0.000630
12831	8	0.000633
12878	8	0.000637
12925	8	0.000673
12972	8	0.000640
13019	8	0.000642
13066	8	0.000644
13113	8	0.000648
13160	8	0.000649
13207	8	0.000653
13254	8	0.000655
13301	8	0.000656
13348	8	0.000659
13395	8	0.000662
13442	8	0.000663
13489	8	0.000668
13536	8	0.000668
13583	8	0.000670
13630	8	0.000674
13677	8	0.000675
13724	8	0.000677
13771	8	0.000682
13818	8	0.000710
13865	8	0.000701
13912	8	0.000712
13959	8	0.000689
14006	8	0.000693
14053	8	0.000696
14100	8	0.000696
14147	8	0.000700
14194	8	0.000701
14241	8	0.000703
14288	8	0.000708
14335	8	0.000708
14382	8	0.000711
14429	8	0.000713
14476	8	0.000715
14523	8	0.000719
14570	8	0.000722
14617	8	0.000722
14664	8	0.000726
14711	8	0.000738
14758	8	0.000731
14805	8	0.000732
14852	8	0.000736
14899	8	0.000737
14946	8	0.000739
14993	8	0.000780
15040	8	0.000745
15087	8	0.000749
15134	8	0.000748
15181	8	0.000751
15228	8	0.000841
15275	8	0.000756
15322	8	0.000759
15369	8	0.000760
15416	8	0.000763
15463	8	0.000765
15510	8	0.000767
15557	8	0.000771
15604	8	0.000772
15651	8	0.000774
15698	8	0.000778
15745	8	0.000778
15792	8	0.000783
15839	8	0.000783
15886	8	0.000785
15933	8	0.000789
15980	8	0.000790
16027	8	0.000809
16074	8	0.000821
16121	8	0.000798
16168	8	0.000802
16215	8	0.000802
16262	8	0.000806
16309	8	0.000808
16356	8	0.000809
16403	8	0.000812
16450	8	0.000815
16497	8	0.000818
16544	8	0.000819
16591	8	0.000823
16638	8	0.000867
16685	8	0.000827
16732	8	0.000830
16779	8	0.000831
16826	8	0.000835
16873	8	0.000836
16920	8	0.000866
16967	8	0.000885
17014	8	0.000843
17061	8	0.000845
17108	8	0.000877
17155	8	0.000850
17202	8	0.000856
17249	8	0.000856
17296	8	0.000858
17343	8	0.000861
17390	8	0.000864
17437	8	0.000865
17484	8	0.000869
17531	8	0.000870
17578	8	0.000873
17625	8	0.000876
17672	8	0.000877
17719	8	0.000881
17766	8	0.000882
17813	8	0.000886
17860	8	0.000890
17907	8	0.000929
17954	8	0.000892
18001	8	0.000897
18048	8	0.000898
18095	8	0.000900
18142	8	0.000901
18189	8	0.000903
18236	8	0.000909
18283	8	0.000909
18330	8	0.000911
18377	8	0.000915
18424	8	0.000949
18471	8	0.000920
18518	8	0.000921
18565	8	0.000923
18612	8	0.000926
18659	8	0.000930
18706	8	0.000970
18753	8	0.000934
18800	8	0.000935
18847	8	0.000940
18894	8	0.000942
18941	8	0.000993
18988	8	0.000946
19035	8	0.000949
19082	8	0.000949
19129	8	0.000953
19176	8	0.000955
19223	8	0.000957
19270	8	0.000962
19317	8	0.000962
19364	8	0.000964
19411	8	0.000967
19458	8	0.000972
19505	8	0.001000
19552	8	0.001013
19599	8	0.000977
19646	8	0.000983
19693	8	0.000981
19740	8	0.000984
19787	8	0.000987
19834	8	0.000990
19881	8	0.000992
19928	8	0.000993
19975	8	0.000995
20022	8	0.001001
20069	8	0.001000
20116	8	0.001003
20163	8	0.001006
20210	8	0.001010
20257	8	0.001010
20304	8	0.001053
20351	8	0.001015
20398	8	0.001022
20445	8	0.001019
20492	8	0.001023
20539	8	0.001026
20586	8	0.001029
20633	8	0.001030
20680	8	0.001033
20727	8	0.001052
20774	8	0.001039
20821	8	0.001040
20868	8	0.001042
20915	8	0.001046
20962	8	0.001049
21009	8	0.001049
21056	8	0.001053
21103	8	0.001097
21150	8	0.001056
21197	8	0.001060
21244	8	0.001183
21291	8	0.001106
21338	8	0.001066
21385	8	0.001068
21432	8	0.001073
21479	8	0.001073
21526	8	0.001077
21573	8	0.001080
21620	8	0.001083
21667	8	0.001082
21714	8	0.001087
21761	8	0.001115
21808	8	0.001135
21855	8	0.001092
21902	8	0.001100
21949	8	0.001102
21996	8	0.001100
22043	8	0.001102
22090	8	0.001106
22137	8	0.001108
22184	8	0.001110
22231	8	0.001112
22278	8	0.001116
22325	8	0.001118
22372	8	0.001119
22419	8	0.001121
22466	8	0.001127
22513	8	0.001167
22560	8	0.001130
22607	8	0.001134
22654	8	0.001195
22701	8	0.001137
22748	8	0.001138
22795	8	0.001143
22842	8	0.001145
22889	8	0.001146
22936	8	0.001148
22983	8	0.001153
23030	8	0.001154
23077	8	0.001156
23124	8	0.001160
23171	8	0.001177
23218	8	0.001187
23265	8	0.001167
23312	8	0.001168
23359	8	0.001172
23406	8	0.001173
23453	8	0.001177
23500	8	0.001179
23547	8	0.001180
23594	8	0.001184
23641	8	0.001185
23688	8	0.001188
23735	8	0.001190
23782	8	0.001193
23829	8	0.001263
23876	8	0.001199
23923	8	0.001201
23970	8	0.001201
24017	8	0.001205
24064	8	0.001209
24111	8	0.001210
24158	8	0.001211
24205	8	0.001216
24252	8	0.001218
24299	8	0.001219
24346	8	0.001221
24393	8	0.001226
24440	8	0.001270
24487	8	0.001269
24534	8	0.001234
24581	8	0.001234
24628	8	0.001237
24675	8	0.001239
24722	8	0.001241
24769	8	0.001245
24816	8	0.001247
24863	8	0.001248
24910	8	0.001253
24957	8	0.001321
25004	8	0.001257
25051	8	0.001258
25098	8	0.001299
25145	8	0.001293
25192	8	0.001265
25239	8	0.001267
25286	8	0.001273
25333	8	0.001271
25380	8	0.001275
25427	8	0.001280
25474	8	0.001279
25521	8	0.001310
25568	8	0.001286
25615	8	0.001286
25662	8	0.001292
25709	8	0.001359
25756	8	0.001294
25803	8	0.001298
25850	8	0.001300
25897	8	0.001302
25944	8	0.001304
25991	8	0.001308
26038	8	0.001311
26085	8	0.001311
26132	8	0.001315
26179	8	0.001317
26226	8	0.001318
26273	8	0.001322
26320	8	0.001365
26367	8	0.001325
26414	8	0.001331
26461	8	0.001330
26508	8	0.001333
26555	8	0.001340
26602	8	0.001339
26649	8	0.001341
26696	8	0.001378
26743	8	0.001367
26790	8	0.001348
26837	8	0.001351
26884	8	0.001411
26931	8	0.001356
26978	8	0.001359
27025	8	0.001359
27072	8	0.001363
27119	8	0.001365
27166	8	0.001394
27213	8	0.001370
27260	8	0.001530
27307	8	0.001375
27354	8	0.001380
27401	8	0.001407
27448	8	0.001449
27495	8	0.001383
27542	8	0.001388
27589	8	0.001390
27636	8	0.001393
27683	8	0.001392
27730	8	0.001397
27777	8	0.001399
27824	8	0.001402
27871	8	0.001402
27918	8	0.001406
27965	8	0.001437
28012	8	0.001450
28059	8	0.001413
28106	8	0.001417
28153	8	0.001417
28200	8	0.001423
28247	8	0.001422
28294	8	0.001424
28341	8	0.001430
28388	8	0.001430
28435	8	0.001434
28482	8	0.001438
28529	8	0.001436
28576	8	0.001484
28623	8	0.001445
28670	8	0.001519
28717	8	0.001449
28764	8	0.001448
28811	8	0.001451
28858	8	0.001456
28905	8	0.001456
28952	8	0.001461
28999	8	0.001462
29046	8	0.001463
29093	8	0.001531
29140	8	0.001472
29187	8	0.001470
29234	8	0.001476
29281	8	0.001475
29328	8	0.001480
29375	8	0.001482
29422	8	0.001482
29469	8	0.001486
29516	8	0.001489
29563	8	0.001489
29610	8	0.001537
29657	8	0.001495
29704	8	0.001500
29751	8	0.001501
29798	8	0.001502
29845	8	0.001506
29892	8	0.001508
29939	8	0.001509
29986	8	0.001513
30033	8	0.001516
30080	8	0.001518
30127	8	0.001519
30174	8	0.001610
30221	8	0.001526
30268	8	0.001528
30315	8	0.001554
30362	8	0.001533
30409	8	0.001535
30456	8	0.001593
30503	8	0.001539
30550	8	0.001541
30597	8	0.001544
30644	8	0.001646
30691	8	0.001552
30738	8	0.001552
30785	8	0.001582
30832	8	0.001557
30879	8	0.001558
30926	8	0.001592
30973	8	0.001647
31020	8	0.001566
31067	8	0.001569
31114	8	0.001570
31161	8	0.001613
31208	8	0.001602
31255	8	0.001578
31302	8	0.001584
31349	8	0.001582
31396	8	0.001587
31443	8	0.001588
31490	8	0.001590
31537	8	0.001595
31584	8	0.001595
31631	8	0.001637
31678	8	0.001601
31725	8	0.001601
31772	8	0.001605
31819	8	0.001608
31866	8	0.001611
31913	8	0.001613
31960	8	0.001614
32007	8	0.001618
32054	8	0.001620
32101	8	0.001688
32148	8	0.001624
32195	8	0.001627
32242	8	0.001630
32289	8	0.001630
32336	8	0.001636
32383	8	0.001636
32430	8	0.001640
32477	8	0.001642
32524	8	0.001643
32571	8	0.001648
32618	8	0.001689
32665	8	0.001652
32712	8	0.001656
32759	8	0.001685
32806	8	0.001662
32853	8	0.001660
32900	8	0.001663
32947	8	0.001666
32994	8	0.001668
33041	8	0.001688
33088	8	0.001696
33135	8	0.001676
33182	8	0.001677
33229	8	0.001737
33276	8	0.001904
33323	8	0.001689
33370	8	0.001687
33417	8	0.001688
33464	8	0.001694
33511	8	0.001762
33558	8	0.001699
33605	8	0.001702
33652	8	0.001703
33699	8	0.001703
33746	8	0.001708
33793	8	0.001711
33840	8	0.001712
33887	8	0.001715
33934	8	0.001715
33981	8	0.001761
34028	8	0.001720
34075	8	0.001722
34122	8	0.001729
34169	8	0.001727
34216	8	0.001732
34263	8	0.001774
34310	8	0.001808
34357	8	0.001741
34404	8	0.001781
34451	8	0.001772
34498	8	0.001788
34545	8	0.001777
34592	8	0.001749
34639	8	0.001783
34686	8	0.001883
34733	8	0.001817
34780	8	0.001761
34827	8	0.001834
34874	8	0.001768
34921	8	0.001793
34968	8	0.001798
35015	8	0.001771
35062	8	0.001775
35109	8	0.001775
35156	8	0.001781
35203	8	0.001780
35250	8	0.001786
35297	8	0.001848
35344	8	0.001831
35391	8	0.001795
35438	8	0.001793
35485	8	0.001797
35532	8	0.001800
35579	8	0.001801
35626	8	0.001804
35673	8	0.001806
35720	8	0.001921
35767	8	0.001841
35814	8	0.001812
35861	8	0.001814
35908	8	0.001820
35955	8	0.001887
36002	8	0.001824
36049	8	0.001828
36096	8	0.001829
36143	8	0.001936
36190	8	0.001863
36237	8	0.001835
36284	8	0.001840
36331	8	0.001878
36378	8	0.001871
36425	8	0.001845
36472	8	0.001916
36519	8	0.001852
36566	8	0.001966
36613	8	0.001856
36660	8	0.001858
36707	8	0.001860
36754	8	0.001929
36801	8	0.001868
36848	8	0.001876
36895	8	0.001872
36942	8	0.001913
36989	8	0.002044
37036	8	0.001877
37083	8	0.001879
37130	8	0.001921
37177	8	0.001913
37224	8	0.001885
37271	8	0.001889
37318	8	0.001930
37365	8	0.001950
37412	8	0.001933
37459	8	0.001902
37506	8	0.001902
37553	8	0.001971
37600	8	0.001907
37647	8	0.001906
37694	8	0.001912
37741	8	0.001978
37788	8	0.001956
37835	8	0.001946
37882	8	0.001921
37929	8	0.001993
37976	8	0.001925
38023	8	0.001926
38070	8	0.001932
38117	8	0.001985
38164	8	0.001948
38211	8	0.001979
38258	8	0.001940
38305	8	0.001981
38352	8	0.001976
38399	8	0.001945
38446	8	0.001952
38493	8	0.001991
38540	8	0.001982
38587	8	0.002024
38634	8	0.001959
38681	8	0.002000
38728	8	0.001994
38775	8	0.001999
38822	8	0.001972
38869	8	0.002012
38916	8	0.002005
38963	8	0.002014
39010	8	0.001979
39057	8	0.002019
39104	8	0.002014
39151	8	0.002011
39198	8	0.001988
39245	8	0.002030
39292	8	0.002250
39339	8	0.001995
39386	8	0.002038
39433	8	0.002066
39480	8	0.002005
39527	8	0.002003
39574	8	0.002007
39621	8	0.002076
39668	8	0.002014
39715	8	0.002014
39762	8	0.002090
39809	8	0.002116
39856	8	0.002024
39903	8	0.002022
39950	8	0.002027
39997	8	0.002096
40044	8	0.002032
40091	8	0.002032
40138	8	0.002100
40185	8	0.002082
40232	8	0.002045
40279	8	0.002044
40326	8	0.002085
40373	8	0.002109
40420	8	0.002050
40467	8	0.002054
40514	8	0.002180
40561	8	0.002087
40608	8	0.002060
40655	8	0.002067
40702	8	0.002209
40749	8	0.002097
40796	8	0.002070
40843	8	0.002073
40890	8	0.002185
40937	8	0.002082
40984	8	0.002109
41031	8	0.002085
41078	8	0.002150
41125	8	0.002091
41172	8	0.002091
41219	8	0.002130
41266	8	0.002167
41313	8	0.002095
41360	8	0.002100
41407	8	0.002143
41454	8	0.002132
41501	8	0.002105
41548	8	0.002111
41595	8	0.002177
41642	8	0.002155
41689	8	0.002115
41736	8	0.002120
41783	8	0.002189
41830	8	0.002124
41877	8	0.002126
41924	8	0.002169
41971	8	0.002147
42018	8	0.002156
42065	8	0.002140
42112	8	0.002178
42159	8	0.002170
42206	8	0.002142
42253	8	0.002146
42300	8	0.002215
42347	8	0.002190
42394	8	0.002152
42441	8	0.002183
42488	8	0.002277
42535	8	0.002159
42582	8	0.002163
42629	8	0.002203
42676	8	0.002196
42723	8	0.002207
42770	8	0.002173
42817	8	0.002242
42864	8	0.002178
42911	8	0.002179
42958	8	0.002229
43005	8	0.002335
43052	8	0.002255
43099	8	0.002190
43146	8	0.002285
43193	8	0.002197
43240	8	0.002196
43287	8	0.002223
43334	8	0.002247
43381	8	0.002201
43428	8	0.002246
43475	8	0.002256
43522	8	0.002239
43569	8	0.002214
43616	8	0.002216
43663	8	0.002297
43710	8	0.002254
43757	8	0.002289
43804	8	0.002262
43851	8	0.002287
43898	8	0.002229
43945	8	0.002262
43992	8	0.002299
44039	8	0.002266
44086	8	0.002309
44133	8	0.002306
44180	8	0.002300
44227	8	0.002246
44274	8	0.002250
44321	8	0.002315
44368	8	0.002286
44415	8	0.002257
44462	8	0.002343
44509	8	0.002336
44556	8	0.002263
44603	8	0.002296
44650	8	0.002333
44697	8	0.002300
44744	8	0.002304
44791	8	0.002396
44838	8	0.002336
44885	8	0.002280
44932	8	0.002289
44979	8	0.002378
45026	8	0.002290
45073	8	0.002294
45120	8	0.002429
45167	8	0.002324
45214	8	0.002296
45261	8	0.002340
45308	8	0.002619
45355	8	0.002307
45402	8	0.002308
45449	8	0.002418
45496	8	0.002343
45543	8	0.002315
45590	8	0.002354
45637	8	0.002376
45684	8	0.002321
45731	8	0.002348
45778	8	0.002446
45825	8	0.002328
45872	8	0.002335
45919	8	0.002397
45966	8	0.002366
46013	8	0.002341
46060	8	0.002382
46107	8	0.002440
46154	8	0.002375
46201	8	0.002349
46248	8	0.002352
46295	8	0.002352
46342	8	0.002356
46389	8	0.002358
46436	8	0.002400
46483	8	0.002362
46530	8	0.002412
46577	8	0.002424
46624	8	0.002369
46671	8	0.002376
46718	8	0.002559
46765	8	0.002444
46812	8	0.002469
46859	8	0.002451
46906	8	0.002427
46953	8	0.002421
47000	8	0.002424
47047	8	0.002457
47094	8	0.002468
47141	8	0.002461
47188	8	0.002486
47235	8	0.002401
47282	8	0.002412
47329	8	0.002476
47376	8	0.002408
47423	8	0.002457
47470	8	0.002478
47517	8	0.002444
47564	8	0.002422
47611	8	0.002464
47658	8	0.002513
47705	8	0.002488
47752	8	0.002489
47799	8	0.002489
47846	8	0.002432
47893	8	0.002488
47940	8	0.002484
47987	8	0.002439
48034	8	0.002511
48081	8	0.002495
48128	8	0.002447
48175	8	0.002453
48222	8	0.002493
48269	8	0.002456
48316	8	0.002460
48363	8	0.002570
48410	8	0.002465
48457	8	0.002468
48504	8	0.002595
48551	8	0.002471
48598	8	0.002471
48645	8	0.002555
48692	8	0.002507
48739	8	0.002478
48786	8	0.002483
48833	8	0.002554
48880	8	0.002485
48927	8	0.002489
48974	8	0.002576
49021	8	0.002632
49068	8	0.002504
49115	8	0.002541
49162	8	0.002506
49209	8	0.002508
49256	8	0.002543
49303	8	0.002509
49350	8	0.002512
49397	8	0.002554
49444	8	0.002517
49491	8	0.002517
49538	8	0.002561
49585	8	0.002564
49632	8	0.002525
49679	8	0.002527
49726	8	0.002573
49773	8	0.002558
49820	8	0.002536
49867	8	0.002538
49914	8	0.002608
49961	8	0.002544
50008	8	0.002585
50055	8	0.002549
50102	8	0.002552
50149	8	0.002551
50196	8	0.002594
50243	8	0.002560
50290	8	0.002559
50337	8	0.002562
50384	8	0.002627
50431	8	0.002565
50478	8	0.002621
50525	8	0.002600
50572	8	0.002573
50619	8	0.002606
50666	8	0.002605
50713	8	0.002582
50760	8	0.002591
50807	8	0.002693
50854	8	0.002591
50901	8	0.002591
50948	8	0.002592
50995	8	0.002596
51042	8	0.002598
51089	8	0.002641
51136	8	0.002638
51183	8	0.002609
51230	8	0.002610
51277	8	0.002612
51324	8	0.002978
51371	8	0.002616
51418	8	0.002696
51465	8	0.002620
51512	8	0.002623
51559	8	0.002651
51606	8	0.002641
51653	8	0.002629
51700	8	0.002717
51747	8	0.002648
51794	8	0.002639
51841	8	0.002663
51888	8	0.002659
51935	8	0.002642
51982	8	0.002703
52029	8	0.002691
52076	8	0.002650
52123	8	0.002679
52170	8	0.002672
52217	8	0.002657
52264	8	0.002719
52311	8	0.002703
52358	8	0.002665
52405	8	0.002710
52452	8	0.002671
52499	8	0.002671
52546	8	0.002678
52593	8	0.002736
52640	8	0.002707
52687	8	0.002728
52734	8	0.002849
52781	8	0.002688
52828	8	0.002721
52875	8	0.002693
52922	8	0.002725
52969	8	0.002695
53016	8	0.002701
53063	8	0.002704
53110	8	0.002704
53157	8	0.002738
53204	8	0.002717
53251	8	0.002715
53298	8	0.002717
53345	8	0.002717
53392	8	0.002719
53439	8	0.002781
53486	8	0.002725
53533	8	0.002725
53580	8	0.002731
53627	8	0.002731
53674	8	0.002734
53721	8	0.002767
53768	8	0.002740
53815	8	0.002741
53862	8	0.002744
53909	8	0.002746
53956	8	0.002751
54003	8	0.002780
54050	8	0.002753
54097	8	0.002827
54144	8	0.002757
54191	8	0.002787
54238	8	0.002778
54285	8	0.002823
54332	8	0.002771
54379	8	0.002769
54426	8	0.002771
54473	8	0.002778
54520	8	0.002914
54567	8	0.002813
54614	8	0.002847
54661	8	0.002785
54708	8	0.002790
54755	8	0.002788
54802	8	0.002796
54849	8	0.002827
54896	8	0.002866
54943	8	0.002797
54990	8	0.002806
55037	8	0.002960
55084	8	0.002807
55131	8	0.002868
55178	8	0.002841
55225	8	0.002821
55272	8	0.002859
55319	8	0.002851
55366	8	0.002823
55413	8	0.002853
55460	8	0.002826
55507	8	0.002830
55554	8	0.002830
55601	8	0.002863
55648	8	0.002867
55695	8	0.002904
55742	8	0.002841
55789	8	0.002845
55836	8	0.002847
55883	8	0.002848
55930	8	0.002918
55977	8	0.002910
56024	8	0.002856
56071	8	0.002856
56118	8	0.002864
56165	8	0.002862
56212	8	0.002896
56259	8	0.002868
56306	8	0.002892
56353	8	0.002917
56400	8	0.002884
56447	8	0.002917
56494	8	0.002941
56541	8	0.002882
56588	8	0.002883
56635	8	0.002888
56682	8	0.002890
56729	8	0.002922
56776	8	0.002922
56823	8	0.002945
56870	8	0.002900
56917	8	0.002900
56964	8	0.002904
57011	8	0.002939
57058	8	0.002909
57105	8	0.002937
57152	8	0.002917
57199	8	0.002916
57246	8	0.002920
57293	8	0.002957
57340	8	0.003259
57387	8	0.002979
57434	8	0.002966
57481	8	0.002941
57528	8	0.002967
57575	8	0.002971
57622	8	0.002938
57669	8	0.002941
57716	8	0.002987
57763	8	0.002972
57810	8	0.002981
57857	8	0.003014
57904	8	0.002956
57951	8	0.002981
57998	8	0.002958
58045	8	0.002980
58092	8	0.002977
58139	8	0.002964
58186	8	0.002968
58233	8	0.002967
58280	8	0.002972
58327	8	0.003004
58374	8	0.003033
58421	8	0.002978
58468	8	0.002981
58515	8	0.002984
58562	8	0.002988
58609	8	0.003018
58656	8	0.002991
58703	8	0.002998
58750	8	0.003204
58797	8	0.002998
58844	8	0.003065
58891	8	0.003002
58938	8	0.003007
58985	8	0.003006
59032	8	0.003011
59079	8	0.003014
59126	8	0.003100
59173	8	0.003043
59220	8	0.003021
59267	8	0.003023
59314	8	0.003032
59361	8	0.003062
59408	8	0.003036
59455	8	0.003033
59502	8	0.003035
59549	8	0.003035
59596	8	0.003042
59643	8	0.003071
59690	8	0.003047
59737	8	0.003046
59784	8	0.003050
59831	8	0.003053
59878	8	0.003085
59925	8	0.003084
59972	8	0.003060
60019	8	0.003061
60066	8	0.003063
60113	8	0.003069
60160	8	0.003098
60207	8	0.003072
60254	8	0.003073
60301	8	0.003075
60348	8	0.003077
60395	8	0.003112
60442	8	0.003084
60489	8	0.003086
60536	8	0.003289
60583	8	0.003089
60630	8	0.003155
60677	8	0.003128
60724	8	0.003157
60771	8	0.003127
60818	8	0.003101
60865	8	0.003106
60912	8	0.003139
60959	8	0.003109
61006	8	0.003117
61053	8	0.003287
61100	8	0.003121
61147	8	0.003150
61194	8	0.003122
61241	8	0.003123
61288	8	0.003127
61335	8	0.003128
61382	8	0.003170
61429	8	0.003167
61476	8	0.003140
61523	8	0.003140
61570	8	0.003141
61617	8	0.003175
61664	8	0.003144
61711	8	0.003149
61758	8	0.003152
61805	8	0.003153
61852	8	0.003157
61899	8	0.003189
61946	8	0.003160
61993	8	0.003187
62040	8	0.003579
62087	8	0.003317
62134	8	0.003282
62181	8	0.003247
62228	8	0.003253
62275	8	0.003256
62322	8	0.003259
62369	8	0.003280
62416	8	0.003187
62463	8	0.003187
62510	8	0.003191
62557	8	0.003192
62604	8	0.003226
62651	8	0.003197
62698	8	0.003200
62745	8	0.003228
62792	8	0.003206
62839	8	0.003292
62886	8	0.003265
62933	8	0.003209
62980	8	0.003215
63027	8	0.003218
63074	8	0.003238
63121	8	0.003235
63168	8	0.003224
63215	8	0.003226
63262	8	0.003230
63309	8	0.003265
63356	8	0.003598
63403	8	0.003242
63450	8	0.003242
63497	8	0.003247
63544	8	0.003244
63591	8	0.003303
63638	8	0.003248
63685	8	0.003250
63732	8	0.003253
63779	8	0.003254
63826	8	0.003291
63873	8	0.003299
63920	8	0.003262
63967	8	0.003266
64014	8	0.003271
64061	8	0.003302
64108	8	0.003273
64155	8	0.003302
64202	8	0.003276
64249	8	0.003280
64296	8	0.003315
64343	8	0.003317
64390	8	0.003287
64437	8	0.003290
64484	8	0.003290
64531	8	0.003325
64578	8	0.003297
64625	8	0.003298
64672	8	0.003301
64719	8	0.003308
64766	8	0.003499
64813	8	0.003310
64860	8	0.003312
64907	8	0.003314
64954	8	0.003320
65001	8	0.003348
65048	8	0.003346
65095	8	0.003325
65142	8	0.003325
65189	8	0.003328
65236	8	0.003363
65283	8	0.003366
65330	8	0.003335
65377	8	0.003337
65424	8	0.003341
65471	8	0.003381
65518	8	0.003352
65565	8	0.003353
65612	8	0.003386
65659	8	0.003350
65706	8	0.003415
65753	8	0.003357
65800	8	0.003360
65847	8	0.003362
